id,location_code,province,amphoe,subdistrict,zip_code,node
4442,520505,ลำปาง,อำเภองาว,ปงเตา,52110,
4443,520506,ลำปาง,อำเภองาว,นาแก,52110,
4444,520507,ลำปาง,อำเภองาว,บ้านอ้อน,52110,
4445,520508,ลำปาง,อำเภองาว,บ้านแหง,52110,
4446,520509,ลำปาง,อำเภองาว,บ้านหวด,52110,
4447,520510,ลำปาง,อำเภองาว,แม่ตีบ,52110,
4448,520601,ลำปาง,อำเภอแจ้ห่ม,แจ้ห่ม,52120,
4449,520602,ลำปาง,อำเภอแจ้ห่ม,บ้านสา,52120,
4450,520603,ลำปาง,อำเภอแจ้ห่ม,ปงดอน,52120,
4451,520604,ลำปาง,อำเภอแจ้ห่ม,แม่สุก,52120,
4452,520605,ลำปาง,อำเภอแจ้ห่ม,เมืองมาย,52120,
4453,520606,ลำปาง,อำเภอแจ้ห่ม,ทุ่งผึ้ง,52120,
4454,520607,ลำปาง,อำเภอแจ้ห่ม,วิเชตนคร,52120,
4455,520701,ลำปาง,อำเภอวังเหนือ,ทุ่งฮั้ว,52140,
4456,520702,ลำปาง,อำเภอวังเหนือ,วังเหนือ,52140,
4457,520703,ลำปาง,อำเภอวังเหนือ,วังใต้,52140,
4458,520704,ลำปาง,อำเภอวังเหนือ,ร่องเคาะ,52140,
4459,520705,ลำปาง,อำเภอวังเหนือ,วังทอง,52140,
4460,520706,ลำปาง,อำเภอวังเหนือ,วังซ้าย,52140,
4461,520707,ลำปาง,อำเภอวังเหนือ,วังแก้ว,52140,
4462,520708,ลำปาง,อำเภอวังเหนือ,วังทรายคำ,52140,
4463,520801,ลำปาง,อำเภอเถิน,ล้อมแรด,52160,
4464,520802,ลำปาง,อำเภอเถิน,แม่วะ,52230,
4465,520803,ลำปาง,อำเภอเถิน,แม่ปะ,52160,
4466,520804,ลำปาง,อำเภอเถิน,แม่มอก,52160,
4467,520805,ลำปาง,อำเภอเถิน,เวียงมอก,52160,
4468,520806,ลำปาง,อำเภอเถิน,นาโป่ง,52160,
4469,520807,ลำปาง,อำเภอเถิน,แม่ถอด,52160,
4470,520808,ลำปาง,อำเภอเถิน,เถินบุรี,52160,
4471,520901,ลำปาง,อำเภอแม่พริก,แม่พริก,52180,
4472,520902,ลำปาง,อำเภอแม่พริก,ผาปัง,52180,
4473,520903,ลำปาง,อำเภอแม่พริก,แม่ปุ,52180,
4474,520904,ลำปาง,อำเภอแม่พริก,พระบาทวังตวง,52180,
4475,521001,ลำปาง,อำเภอแม่ทะ,แม่ทะ,52150,ยกเว้น ต.แม่ทะ เฉพาะหมู่ที่ 6 ใช้รหัสไปรษณีย์ 52220
4476,521002,ลำปาง,อำเภอแม่ทะ,นาครัว,52150,
4477,521003,ลำปาง,อำเภอแม่ทะ,ป่าตัน,52150,
4478,521004,ลำปาง,อำเภอแม่ทะ,บ้านกิ่ว,52150,
4479,521005,ลำปาง,อำเภอแม่ทะ,บ้านบอม,52150,
4480,521006,ลำปาง,อำเภอแม่ทะ,น้ำโจ้,52150,
4481,521007,ลำปาง,อำเภอแม่ทะ,ดอนไฟ,52150,
4482,521008,ลำปาง,อำเภอแม่ทะ,หัวเสือ,52150,
4483,521010,ลำปาง,อำเภอแม่ทะ,วังเงิน,52150,
4484,521011,ลำปาง,อำเภอแม่ทะ,สันดอนแก้ว,52150,
4485,521101,ลำปาง,อำเภอสบปราบ,สบปราบ,52170,
4486,521102,ลำปาง,อำเภอสบปราบ,สมัย,52170,
4487,521103,ลำปาง,อำเภอสบปราบ,แม่กัวะ,52170,
4488,521104,ลำปาง,อำเภอสบปราบ,นายาง,52170,
4489,521201,ลำปาง,อำเภอห้างฉัตร,ห้างฉัตร,52190,
4490,521202,ลำปาง,อำเภอห้างฉัตร,หนองหล่ม,52190,
4491,521203,ลำปาง,อำเภอห้างฉัตร,เมืองยาว,52190,
4492,521204,ลำปาง,อำเภอห้างฉัตร,ปงยางคก,52190,
4493,521205,ลำปาง,อำเภอห้างฉัตร,เวียงตาล,52190,
4494,521206,ลำปาง,อำเภอห้างฉัตร,แม่สัน,52190,
4495,521207,ลำปาง,อำเภอห้างฉัตร,วอแก้ว,52190,
4496,521301,ลำปาง,อำเภอเมืองปาน,เมืองปาน,52240,
4497,521302,ลำปาง,อำเภอเมืองปาน,บ้านขอ,52240,
4498,521303,ลำปาง,อำเภอเมืองปาน,ทุ่งกว๋าว,52240,
4499,521304,ลำปาง,อำเภอเมืองปาน,แจ้ซ้อน,52240,
4500,521305,ลำปาง,อำเภอเมืองปาน,หัวเมือง,52240,
4501,530101,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,ท่าอิฐ,53000,
4502,530102,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,ท่าเสา,53000,
4503,530103,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,บ้านเกาะ,53000,ยกเว้น ต.บ้านเกาะ เฉพาะหมู่ที่ 7-9 ใช้รหัสไปรษณีย์ 53170
4504,530104,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,ป่าเซ่า,53000,
4505,530105,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,คุ้งตะเภา,53000,
4506,530106,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,วังกะพี้,53170,
4507,530107,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,หาดกรวด,53000,
4508,530108,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,น้ำริด,53000,
4509,530109,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,งิ้วงาม,53000,
4510,530110,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,บ้านด่านนาขาม,53000,
4511,530111,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,บ้านด่าน,53000,
4512,530112,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,ผาจุก,53000,
4513,530113,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,วังดิน,53000,
4514,530114,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,แสนตอ,53000,
4515,530115,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,หาดงิ้ว,53000,
4516,530116,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,ขุนฝาง,53000,
4517,530117,อุตรดิตถ์,อำเภอเมืองอุตรดิตถ์,ถ้ำฉลอง,53000,
4518,530201,อุตรดิตถ์,อำเภอตรอน,วังแดง,53140,
4519,530202,อุตรดิตถ์,อำเภอตรอน,บ้านแก่ง,53140,
4520,530203,อุตรดิตถ์,อำเภอตรอน,หาดสองแคว,53140,
4521,530204,อุตรดิตถ์,อำเภอตรอน,น้ำอ่าง,53140,
4522,530205,อุตรดิตถ์,อำเภอตรอน,ข่อยสูง,53140,
4523,530301,อุตรดิตถ์,อำเภอท่าปลา,ท่าปลา,53150,
4524,530302,อุตรดิตถ์,อำเภอท่าปลา,หาดล้า,53150,"ยกเว้น ต.หาดล้า เฉพาะหมู่ที่ 1-3, 9 ใช้รหัสไปรษณีย์ 53190"
